userid1,doc_name,userid2,pat_name
10011,Amanda Thomas,7080,Traci Reynolds
10088,Tara Brown,7080,Traci Reynolds
10036,Alexander Mcdaniel,7081,Katherine Barton
10020,Dr. Laura Williams PhD,7081,Katherine Barton
10008,Victor Davis,7081,Katherine Barton
10064,Heather Strickland,7082,David Stewart
10062,Christopher Horton,7082,David Stewart
10020,Dr. Laura Williams PhD,7082,David Stewart
10098,Shannon Huynh,7083,Alexis Leblanc
10038,Susan Moreno,7084,Brett Lee
10081,Elizabeth Sloan,7085,Chad Thomas
10048,Ryan Juarez,7085,Chad Thomas
10032,Danny Knapp,7085,Chad Thomas
10089,Melissa Olson,7085,Chad Thomas
10093,Robin Cordova,7085,Chad Thomas
10025,Michelle Shaw,7086,Alexandra Miller
10065,Sean Parker,7087,Anthony Baird
10084,Dominic Walker,7087,Anthony Baird
10067,Mrs. Dawn Ramirez,7087,Anthony Baird
10083,Jonathan Wilson,7087,Anthony Baird
10029,Mckenzie Scott,7088,Meagan Lopez
10081,Elizabeth Sloan,7088,Meagan Lopez
10045,Russell Mcdonald,7089,Ralph Smith
10041,Kenneth Williams,7090,Jerry Pace
10067,Mrs. Dawn Ramirez,7090,Jerry Pace
10061,Frank Berger,7090,Jerry Pace
10038,Susan Moreno,7090,Jerry Pace
10084,Dominic Walker,7090,Jerry Pace
10033,Jessica Wilson,7091,Julie Diaz
10037,John Sanders,7092,Keith Bartlett
10066,Tracy Malone,7092,Keith Bartlett
10004,Wendy Evans,7093,Michael Bray MD
10041,Kenneth Williams,7093,Michael Bray MD
10094,Jason Wright,7093,Michael Bray MD
10083,Jonathan Wilson,7093,Michael Bray MD
10012,Krystal Ross,7093,Michael Bray MD
10081,Elizabeth Sloan,7094,Sarah Rogers
10001,Tracey Sanchez,7094,Sarah Rogers
10006,Joshua King,7095,Lee Levine
10002,Paige Lee,7095,Lee Levine
10007,Kiara Young,7096,Terri Morton
10038,Susan Moreno,7096,Terri Morton
10065,Sean Parker,7097,Michele Taylor
10057,Julie Branch,7097,Michele Taylor
10025,Michelle Shaw,7098,Kathy Owens
10002,Paige Lee,7098,Kathy Owens
10049,Carmen Gardner,7098,Kathy Owens
10059,Christian Morgan,7098,Kathy Owens
10064,Heather Strickland,7098,Kathy Owens
10008,Victor Davis,7099,Brian Davis
10047,Ryan Wilson,7099,Brian Davis
10017,Bobby Dunn,7100,Michael Stafford
10027,Brittany Huff,7100,Michael Stafford
10022,Robert Howard,7100,Michael Stafford
10075,Heidi Wallace,7101,Richard Potter
10056,Kenneth Robinson,7101,Richard Potter
10057,Julie Branch,7102,William Abbott
10096,Joseph Vance,7102,William Abbott
10081,Elizabeth Sloan,7103,James Moore
10036,Alexander Mcdaniel,7104,Tiffany Soto
10001,Tracey Sanchez,7105,Susan Bonilla
10095,David Green,7105,Susan Bonilla
10078,Jonathan Mann,7106,Gloria Berry
10056,Kenneth Robinson,7107,Michael Sloan
10093,Robin Cordova,7108,Olivia Harris
10058,Mrs. Kelly Armstrong,7108,Olivia Harris
10081,Elizabeth Sloan,7108,Olivia Harris
10088,Tara Brown,7108,Olivia Harris
10074,Laura Thompson,7108,Olivia Harris
10099,Michael Graham,7109,Mark Peterson
10042,Deanna Hansen,7109,Mark Peterson
10090,Michael Rodriguez,7110,Corey Nicholson
10005,Cory Hopkins,7110,Corey Nicholson
10043,James Davis,7110,Corey Nicholson
10007,Kiara Young,7111,Raymond Diaz
10039,Andrew Hood,7112,Veronica Powell
10091,Molly Phillips,7113,Maria Jenkins MD
10023,Kari Vaughan,7113,Maria Jenkins MD
10081,Elizabeth Sloan,7113,Maria Jenkins MD
10078,Jonathan Mann,7113,Maria Jenkins MD
10011,Amanda Thomas,7113,Maria Jenkins MD
10099,Michael Graham,7114,Jacob Tucker
10079,Jack Murphy,7114,Jacob Tucker
10009,Gregory Rogers,7114,Jacob Tucker
10058,Mrs. Kelly Armstrong,7115,Jessica Bauer
10024,Kristen Hill,7115,Jessica Bauer
10074,Laura Thompson,7115,Jessica Bauer
10036,Alexander Mcdaniel,7115,Jessica Bauer
10025,Michelle Shaw,7116,Daniel Carroll
10079,Jack Murphy,7116,Daniel Carroll
10014,Mary Choi,7116,Daniel Carroll
10019,Sara Williams,7117,Robert Ramos
10096,Joseph Vance,7117,Robert Ramos
10087,Jennifer Howard,7117,Robert Ramos
10004,Wendy Evans,7118,Taylor Dickerson
10097,Shelly Matthews,7118,Taylor Dickerson
10047,Ryan Wilson,7118,Taylor Dickerson
10010,John Erickson,7119,Stacey Copeland
10050,Jessica Ryan,7119,Stacey Copeland
10017,Bobby Dunn,7119,Stacey Copeland
10048,Ryan Juarez,7119,Stacey Copeland
10021,Maria Strong,7119,Stacey Copeland
10049,Carmen Gardner,7120,Rhonda Castillo
10043,James Davis,7120,Rhonda Castillo
10045,Russell Mcdonald,7120,Rhonda Castillo
10054,Cynthia Craig,7120,Rhonda Castillo
10028,Kimberly Howard,7121,Matthew Lopez
10022,Robert Howard,7121,Matthew Lopez
10028,Kimberly Howard,7122,Mark Mills
10059,Christian Morgan,7122,Mark Mills
10082,Steven Knight,7123,Chad Perez
10079,Jack Murphy,7123,Chad Perez
10041,Kenneth Williams,7123,Chad Perez
10007,Kiara Young,7124,Steven Clark
10063,Henry Wiley,7124,Steven Clark
10092,John Jackson,7124,Steven Clark
10067,Mrs. Dawn Ramirez,7124,Steven Clark
10037,John Sanders,7124,Steven Clark
10087,Jennifer Howard,7125,Kimberly Curtis
10061,Frank Berger,7125,Kimberly Curtis
10023,Kari Vaughan,7125,Kimberly Curtis
10069,Tamara Thomas,7125,Kimberly Curtis
10094,Jason Wright,7126,Keith Thompson
10087,Jennifer Howard,7126,Keith Thompson
10071,Nicole Floyd,7126,Keith Thompson
10028,Kimberly Howard,7126,Keith Thompson
10070,Jacob Cruz,7127,Francis Warner
10068,Kenneth Thompson,7127,Francis Warner
10027,Brittany Huff,7127,Francis Warner
10028,Kimberly Howard,7127,Francis Warner
10001,Tracey Sanchez,7127,Francis Warner
10058,Mrs. Kelly Armstrong,7128,Linda Davila
10007,Kiara Young,7128,Linda Davila
10066,Tracy Malone,7128,Linda Davila
10045,Russell Mcdonald,7128,Linda Davila
10060,Thomas Quinn,7129,Robert Gilbert
10003,Jonathan Griffith,7130,Sarah Bryant
10064,Heather Strickland,7130,Sarah Bryant
10003,Jonathan Griffith,7131,Jay Rivera
10002,Paige Lee,7132,Justin Brown
10033,Jessica Wilson,7132,Justin Brown
10046,Donna Wilson,7132,Justin Brown
10021,Maria Strong,7133,Paula Gonzalez
10049,Carmen Gardner,7133,Paula Gonzalez
10049,Carmen Gardner,7133,Paula Gonzalez
10088,Tara Brown,7134,Elizabeth Santiago
10021,Maria Strong,7134,Elizabeth Santiago
10098,Shannon Huynh,7134,Elizabeth Santiago
10099,Michael Graham,7134,Elizabeth Santiago
10033,Jessica Wilson,7135,Nicholas Oneal MD
10035,Jennifer Tucker,7136,Tiffany Werner
10024,Kristen Hill,7136,Tiffany Werner
10093,Robin Cordova,7136,Tiffany Werner
10094,Jason Wright,7137,Craig Martinez
10092,John Jackson,7137,Craig Martinez
10026,Emily Myers,7138,Christian Maddox
10038,Susan Moreno,7138,Christian Maddox
10037,John Sanders,7138,Christian Maddox
10037,John Sanders,7139,Angela Richardson
10084,Dominic Walker,7139,Angela Richardson
10039,Andrew Hood,7139,Angela Richardson
10034,Nicholas Barton,7139,Angela Richardson
10072,Nancy Ruiz,7140,Brian Davis
10057,Julie Branch,7140,Brian Davis
10075,Heidi Wallace,7141,Mr. Bradley Rice
10049,Carmen Gardner,7141,Mr. Bradley Rice
10078,Jonathan Mann,7141,Mr. Bradley Rice
10052,Sara Lewis MD,7141,Mr. Bradley Rice
10011,Amanda Thomas,7142,Sarah Thomas
10094,Jason Wright,7142,Sarah Thomas
10018,Michael Phillips,7143,Kim Wang
10023,Kari Vaughan,7143,Kim Wang
10009,Gregory Rogers,7143,Kim Wang
10046,Donna Wilson,7143,Kim Wang
10046,Donna Wilson,7143,Kim Wang
10091,Molly Phillips,7144,Michael Miller
10074,Laura Thompson,7145,Christina Boyd
10048,Ryan Juarez,7146,Ashley Gilmore
10009,Gregory Rogers,7146,Ashley Gilmore
10038,Susan Moreno,7146,Ashley Gilmore
10079,Jack Murphy,7146,Ashley Gilmore
10016,James Mitchell,7147,Kenneth Schmitt
10076,Antonio Gates,7147,Kenneth Schmitt
10044,Steven Lloyd,7147,Kenneth Schmitt
10036,Alexander Mcdaniel,7147,Kenneth Schmitt
10095,David Green,7148,Robert Bryan
10033,Jessica Wilson,7148,Robert Bryan
10010,John Erickson,7149,Arthur Bishop
10072,Nancy Ruiz,7149,Arthur Bishop
10039,Andrew Hood,7149,Arthur Bishop
10040,Jamie Smith,7149,Arthur Bishop
10047,Ryan Wilson,7149,Arthur Bishop
10089,Melissa Olson,7150,Jason Rice
10019,Sara Williams,7150,Jason Rice
10005,Cory Hopkins,7150,Jason Rice
10100,David Moore,7150,Jason Rice
10084,Dominic Walker,7150,Jason Rice
10040,Jamie Smith,7151,John Ruiz
10054,Cynthia Craig,7152,Charles Johnson
10074,Laura Thompson,7153,Natasha Lewis
10051,Joel Mcdowell,7153,Natasha Lewis
10041,Kenneth Williams,7154,Joann Patterson
10043,James Davis,7154,Joann Patterson
10019,Sara Williams,7154,Joann Patterson
10056,Kenneth Robinson,7154,Joann Patterson
10027,Brittany Huff,7155,Cheyenne Henderson
10055,Michelle Gallegos,7155,Cheyenne Henderson
10010,John Erickson,7155,Cheyenne Henderson
10040,Jamie Smith,7156,Zachary Watson
10041,Kenneth Williams,7157,Jesse Garcia
10044,Steven Lloyd,7157,Jesse Garcia
10009,Gregory Rogers,7158,Jamie Mueller
10070,Jacob Cruz,7159,John Vasquez
10080,Brian Velazquez,7159,John Vasquez
10042,Deanna Hansen,7160,Eric Garcia
10077,Sherri Harris,7161,Mr. Larry Bowman
10006,Joshua King,7161,Mr. Larry Bowman
10001,Tracey Sanchez,7161,Mr. Larry Bowman
10028,Kimberly Howard,7161,Mr. Larry Bowman
10035,Jennifer Tucker,7161,Mr. Larry Bowman
10012,Krystal Ross,7162,Brett Morales
10009,Gregory Rogers,7162,Brett Morales
10092,John Jackson,7162,Brett Morales
10016,James Mitchell,7162,Brett Morales
10084,Dominic Walker,7163,Patricia Boyd
10090,Michael Rodriguez,7163,Patricia Boyd
10036,Alexander Mcdaniel,7163,Patricia Boyd
10049,Carmen Gardner,7164,Mrs. Sarah Alvarado PhD
10024,Kristen Hill,7164,Mrs. Sarah Alvarado PhD
10012,Krystal Ross,7165,Scott Gutierrez
10002,Paige Lee,7165,Scott Gutierrez
10077,Sherri Harris,7165,Scott Gutierrez
10092,John Jackson,7165,Scott Gutierrez
10023,Kari Vaughan,7165,Scott Gutierrez
10074,Laura Thompson,7166,Danny Mcdonald
10009,Gregory Rogers,7166,Danny Mcdonald
10054,Cynthia Craig,7166,Danny Mcdonald
10036,Alexander Mcdaniel,7166,Danny Mcdonald
10085,Dale Nguyen,7167,Brittany Wilson
10097,Shelly Matthews,7167,Brittany Wilson
10039,Andrew Hood,7167,Brittany Wilson
10064,Heather Strickland,7168,Charles Weaver
10098,Shannon Huynh,7168,Charles Weaver
10041,Kenneth Williams,7169,Kimberly Franco
10058,Mrs. Kelly Armstrong,7169,Kimberly Franco
10084,Dominic Walker,7169,Kimberly Franco
10099,Michael Graham,7170,Morgan Lawrence
10048,Ryan Juarez,7170,Morgan Lawrence
10058,Mrs. Kelly Armstrong,7170,Morgan Lawrence
10080,Brian Velazquez,7171,Ronald Lang
10004,Wendy Evans,7172,Amanda Wheeler
10066,Tracy Malone,7172,Amanda Wheeler
10055,Michelle Gallegos,7172,Amanda Wheeler
10012,Krystal Ross,7173,Anna Chapman
10056,Kenneth Robinson,7173,Anna Chapman
10032,Danny Knapp,7174,Wayne Williams
10059,Christian Morgan,7175,Desiree Burgess
10024,Kristen Hill,7175,Desiree Burgess
10058,Mrs. Kelly Armstrong,7176,Joseph Conner
10068,Kenneth Thompson,7177,Lauren Summers
10004,Wendy Evans,7177,Lauren Summers
10038,Susan Moreno,7177,Lauren Summers
10031,Nathaniel Howe,7177,Lauren Summers
10091,Molly Phillips,7178,Nicholas Wolfe
10041,Kenneth Williams,7178,Nicholas Wolfe
10085,Dale Nguyen,7178,Nicholas Wolfe
10033,Jessica Wilson,7179,Allison Kaiser
10009,Gregory Rogers,7179,Allison Kaiser
10055,Michelle Gallegos,7179,Allison Kaiser
10052,Sara Lewis MD,7179,Allison Kaiser
10063,Henry Wiley,7179,Allison Kaiser
10081,Elizabeth Sloan,7180,Joseph Williams
10047,Ryan Wilson,7180,Joseph Williams
10066,Tracy Malone,7180,Joseph Williams
10082,Steven Knight,7181,April Cooper
10098,Shannon Huynh,7181,April Cooper
10049,Carmen Gardner,7182,Jessica Lewis
10033,Jessica Wilson,7182,Jessica Lewis
10020,Dr. Laura Williams PhD,7182,Jessica Lewis
10041,Kenneth Williams,7182,Jessica Lewis
10081,Elizabeth Sloan,7182,Jessica Lewis
10018,Michael Phillips,7183,Tracy Hamilton
10047,Ryan Wilson,7183,Tracy Hamilton
10007,Kiara Young,7183,Tracy Hamilton
10021,Maria Strong,7184,Kari Spencer
10083,Jonathan Wilson,7184,Kari Spencer
10064,Heather Strickland,7184,Kari Spencer
10066,Tracy Malone,7184,Kari Spencer
10066,Tracy Malone,7185,Mark Stephens
10028,Kimberly Howard,7185,Mark Stephens
10030,Sonia Rodriguez,7185,Mark Stephens
10083,Jonathan Wilson,7185,Mark Stephens
10044,Steven Lloyd,7185,Mark Stephens
10089,Melissa Olson,7186,Kara Perez
10081,Elizabeth Sloan,7186,Kara Perez
10005,Cory Hopkins,7186,Kara Perez
10043,James Davis,7187,Mrs. Angela Dickson DVM
10063,Henry Wiley,7188,Gerald Koch
10064,Heather Strickland,7188,Gerald Koch
10051,Joel Mcdowell,7188,Gerald Koch
10077,Sherri Harris,7188,Gerald Koch
10043,James Davis,7189,Elizabeth Morales
10027,Brittany Huff,7189,Elizabeth Morales
10031,Nathaniel Howe,7189,Elizabeth Morales
10037,John Sanders,7190,Martin Roth
10085,Dale Nguyen,7190,Martin Roth
10056,Kenneth Robinson,7190,Martin Roth
10031,Nathaniel Howe,7190,Martin Roth
10061,Frank Berger,7190,Martin Roth
10098,Shannon Huynh,7191,Austin Robinson
10005,Cory Hopkins,7191,Austin Robinson
10065,Sean Parker,7191,Austin Robinson
10023,Kari Vaughan,7191,Austin Robinson
10001,Tracey Sanchez,7191,Austin Robinson
10029,Mckenzie Scott,7192,Monique Welch
10012,Krystal Ross,7192,Monique Welch
10005,Cory Hopkins,7192,Monique Welch
10043,James Davis,7193,Samantha Thomas
10040,Jamie Smith,7194,Cheryl Robinson
10008,Victor Davis,7194,Cheryl Robinson
10072,Nancy Ruiz,7194,Cheryl Robinson
10088,Tara Brown,7194,Cheryl Robinson
10062,Christopher Horton,7195,Diana Brown
10068,Kenneth Thompson,7195,Diana Brown
10074,Laura Thompson,7196,Robin Jones
10095,David Green,7196,Robin Jones
10097,Shelly Matthews,7196,Robin Jones
10072,Nancy Ruiz,7196,Robin Jones
10053,Gregory Pena,7197,Adam Clark
10060,Thomas Quinn,7197,Adam Clark
10026,Emily Myers,7198,Donald Pace
10018,Michael Phillips,7199,Patrick Webb
10088,Tara Brown,7199,Patrick Webb
10069,Tamara Thomas,7200,Tonya Torres
10090,Michael Rodriguez,7200,Tonya Torres
10057,Julie Branch,7200,Tonya Torres
10090,Michael Rodriguez,7200,Tonya Torres
10039,Andrew Hood,7200,Tonya Torres
10098,Shannon Huynh,7201,Joseph Jones
10100,David Moore,7202,Tiffany Rollins
10030,Sonia Rodriguez,7202,Tiffany Rollins
10097,Shelly Matthews,7202,Tiffany Rollins
10009,Gregory Rogers,7203,Joshua Frank
10096,Joseph Vance,7204,Raven Clark
10007,Kiara Young,7204,Raven Clark
10077,Sherri Harris,7204,Raven Clark
10045,Russell Mcdonald,7204,Raven Clark
10066,Tracy Malone,7205,Terri Christensen
10007,Kiara Young,7205,Terri Christensen
10013,Melanie Camacho,7205,Terri Christensen
10008,Victor Davis,7205,Terri Christensen
10020,Dr. Laura Williams PhD,7205,Terri Christensen
10075,Heidi Wallace,7206,Casey Spencer
10084,Dominic Walker,7207,Crystal Wright
10043,James Davis,7207,Crystal Wright
10046,Donna Wilson,7207,Crystal Wright
10019,Sara Williams,7207,Crystal Wright
10060,Thomas Quinn,7207,Crystal Wright
10065,Sean Parker,7208,Vicki Weeks
10017,Bobby Dunn,7208,Vicki Weeks
10031,Nathaniel Howe,7208,Vicki Weeks
10085,Dale Nguyen,7209,Kirk Whitaker
10049,Carmen Gardner,7209,Kirk Whitaker
10062,Christopher Horton,7209,Kirk Whitaker
10047,Ryan Wilson,7210,Angela Baker
10012,Krystal Ross,7211,Monique Mckee
10093,Robin Cordova,7211,Monique Mckee
10055,Michelle Gallegos,7212,Kaitlyn Hill
10087,Jennifer Howard,7212,Kaitlyn Hill
10050,Jessica Ryan,7212,Kaitlyn Hill
10022,Robert Howard,7212,Kaitlyn Hill
10067,Mrs. Dawn Ramirez,7212,Kaitlyn Hill
10033,Jessica Wilson,7213,Andrew Cox
10070,Jacob Cruz,7213,Andrew Cox
10035,Jennifer Tucker,7213,Andrew Cox
10005,Cory Hopkins,7213,Andrew Cox
10080,Brian Velazquez,7213,Andrew Cox
10012,Krystal Ross,7214,Mandy Wall
10085,Dale Nguyen,7214,Mandy Wall
10096,Joseph Vance,7214,Mandy Wall
10020,Dr. Laura Williams PhD,7215,Angela Hanson
10099,Michael Graham,7215,Angela Hanson
10081,Elizabeth Sloan,7215,Angela Hanson
10013,Melanie Camacho,7216,Mitchell Contreras
10032,Danny Knapp,7216,Mitchell Contreras
10046,Donna Wilson,7216,Mitchell Contreras
10064,Heather Strickland,7217,Sarah Martinez
10074,Laura Thompson,7218,Kayla Esparza
10097,Shelly Matthews,7218,Kayla Esparza
10081,Elizabeth Sloan,7219,Jessica Jenkins
10087,Jennifer Howard,7219,Jessica Jenkins
10030,Sonia Rodriguez,7219,Jessica Jenkins
10082,Steven Knight,7219,Jessica Jenkins
10013,Melanie Camacho,7220,Joshua Murphy
10033,Jessica Wilson,7220,Joshua Murphy
10022,Robert Howard,7221,Amanda James
10001,Tracey Sanchez,7221,Amanda James
10073,Carrie Mitchell,7221,Amanda James
10061,Frank Berger,7221,Amanda James
10022,Robert Howard,7222,Amanda King
10005,Cory Hopkins,7222,Amanda King
10079,Jack Murphy,7223,Julie Weaver
10041,Kenneth Williams,7223,Julie Weaver
10049,Carmen Gardner,7224,April Johnson
10087,Jennifer Howard,7225,Alexandra Miranda
10042,Deanna Hansen,7225,Alexandra Miranda
10058,Mrs. Kelly Armstrong,7225,Alexandra Miranda
10035,Jennifer Tucker,7225,Alexandra Miranda
10022,Robert Howard,7225,Alexandra Miranda
10014,Mary Choi,7226,Robert Gibbs
10008,Victor Davis,7227,Monica Mccormick
10056,Kenneth Robinson,7227,Monica Mccormick
10045,Russell Mcdonald,7227,Monica Mccormick
10083,Jonathan Wilson,7227,Monica Mccormick
10090,Michael Rodriguez,7227,Monica Mccormick
10044,Steven Lloyd,7228,Christopher Lopez
10005,Cory Hopkins,7228,Christopher Lopez
10014,Mary Choi,7229,William Chavez
10025,Michelle Shaw,7229,William Chavez
10007,Kiara Young,7229,William Chavez
10013,Melanie Camacho,7230,James Rivas
10009,Gregory Rogers,7230,James Rivas
10099,Michael Graham,7231,Hannah Castro
10065,Sean Parker,7232,Craig Stevenson DVM
10034,Nicholas Barton,7232,Craig Stevenson DVM
10004,Wendy Evans,7233,Gregory Dorsey
10023,Kari Vaughan,7233,Gregory Dorsey
10068,Kenneth Thompson,7233,Gregory Dorsey
10006,Joshua King,7234,David Wilcox
10011,Amanda Thomas,7234,David Wilcox
10069,Tamara Thomas,7234,David Wilcox
10051,Joel Mcdowell,7234,David Wilcox
10073,Carrie Mitchell,7235,Mark Williams
10044,Steven Lloyd,7235,Mark Williams
10014,Mary Choi,7235,Mark Williams
10087,Jennifer Howard,7235,Mark Williams
10025,Michelle Shaw,7236,Donald Brandt
10053,Gregory Pena,7237,Corey Cruz
10081,Elizabeth Sloan,7237,Corey Cruz
10055,Michelle Gallegos,7237,Corey Cruz
10085,Dale Nguyen,7237,Corey Cruz
10086,Michael Bradley,7238,Lori Cole
10094,Jason Wright,7238,Lori Cole
10019,Sara Williams,7239,Michael Hurst
10064,Heather Strickland,7239,Michael Hurst
10038,Susan Moreno,7239,Michael Hurst
10038,Susan Moreno,7240,Sean Perez
10041,Kenneth Williams,7241,Jeffrey Bailey
10069,Tamara Thomas,7241,Jeffrey Bailey
10066,Tracy Malone,7242,Lisa Stokes
10008,Victor Davis,7242,Lisa Stokes
10079,Jack Murphy,7243,Shelly Bryan
10085,Dale Nguyen,7244,Cheyenne Johnson
10018,Michael Phillips,7245,Joseph Sutton
10048,Ryan Juarez,7245,Joseph Sutton
10035,Jennifer Tucker,7245,Joseph Sutton
10035,Jennifer Tucker,7245,Joseph Sutton
10078,Jonathan Mann,7245,Joseph Sutton
10040,Jamie Smith,7246,Zachary Grant
10063,Henry Wiley,7246,Zachary Grant
10025,Michelle Shaw,7246,Zachary Grant
10043,James Davis,7246,Zachary Grant
10023,Kari Vaughan,7246,Zachary Grant
10012,Krystal Ross,7247,Ashley Hall
10047,Ryan Wilson,7248,Nancy Giles
10001,Tracey Sanchez,7248,Nancy Giles
10091,Molly Phillips,7248,Nancy Giles
10099,Michael Graham,7248,Nancy Giles
10070,Jacob Cruz,7248,Nancy Giles
10093,Robin Cordova,7249,Matthew Cooper
10043,James Davis,7249,Matthew Cooper
10079,Jack Murphy,7249,Matthew Cooper
10072,Nancy Ruiz,7249,Matthew Cooper
10099,Michael Graham,7249,Matthew Cooper
10047,Ryan Wilson,7250,Heather Price
10001,Tracey Sanchez,7250,Heather Price
10096,Joseph Vance,7250,Heather Price
10053,Gregory Pena,7250,Heather Price
10036,Alexander Mcdaniel,7250,Heather Price
10062,Christopher Horton,7251,Samuel Sutton
10069,Tamara Thomas,7251,Samuel Sutton
10030,Sonia Rodriguez,7251,Samuel Sutton
10077,Sherri Harris,7252,George Spencer
10089,Melissa Olson,7252,George Spencer
10078,Jonathan Mann,7253,Jason Moore
10085,Dale Nguyen,7254,Brittany Sanders
10084,Dominic Walker,7254,Brittany Sanders
10054,Cynthia Craig,7254,Brittany Sanders
10051,Joel Mcdowell,7254,Brittany Sanders
10073,Carrie Mitchell,7255,Jared Thompson
10007,Kiara Young,7256,William Brennan
10092,John Jackson,7256,William Brennan
10066,Tracy Malone,7256,William Brennan
10094,Jason Wright,7257,Joseph Mitchell
10060,Thomas Quinn,7257,Joseph Mitchell
10041,Kenneth Williams,7257,Joseph Mitchell
10050,Jessica Ryan,7257,Joseph Mitchell
10065,Sean Parker,7257,Joseph Mitchell
10024,Kristen Hill,7258,Mallory Houston
10007,Kiara Young,7258,Mallory Houston
10067,Mrs. Dawn Ramirez,7258,Mallory Houston
10061,Frank Berger,7258,Mallory Houston
10041,Kenneth Williams,7259,Jasmine Sharp
10035,Jennifer Tucker,7259,Jasmine Sharp
10067,Mrs. Dawn Ramirez,7259,Jasmine Sharp
10066,Tracy Malone,7259,Jasmine Sharp
10024,Kristen Hill,7260,Crystal Kennedy
10061,Frank Berger,7260,Crystal Kennedy
10082,Steven Knight,7260,Crystal Kennedy
10062,Christopher Horton,7261,Christine Estes
10031,Nathaniel Howe,7261,Christine Estes
10017,Bobby Dunn,7261,Christine Estes
10058,Mrs. Kelly Armstrong,7262,Dr. Paige Patterson MD
10041,Kenneth Williams,7263,Julie Phillips
10096,Joseph Vance,7263,Julie Phillips
10070,Jacob Cruz,7263,Julie Phillips
10083,Jonathan Wilson,7263,Julie Phillips
10008,Victor Davis,7264,Stephanie Daugherty
10098,Shannon Huynh,7264,Stephanie Daugherty
10021,Maria Strong,7264,Stephanie Daugherty
10007,Kiara Young,7264,Stephanie Daugherty
10069,Tamara Thomas,7264,Stephanie Daugherty
10084,Dominic Walker,7265,Brittany Randall
10020,Dr. Laura Williams PhD,7265,Brittany Randall
10055,Michelle Gallegos,7265,Brittany Randall
10024,Kristen Hill,7265,Brittany Randall
10025,Michelle Shaw,7265,Brittany Randall
10098,Shannon Huynh,7266,Kristina Morgan
10073,Carrie Mitchell,7266,Kristina Morgan
10016,James Mitchell,7266,Kristina Morgan
10085,Dale Nguyen,7266,Kristina Morgan
10046,Donna Wilson,7266,Kristina Morgan
10045,Russell Mcdonald,7267,Anna Davis
10076,Antonio Gates,7268,Jennifer Parsons
10004,Wendy Evans,7268,Jennifer Parsons
10079,Jack Murphy,7268,Jennifer Parsons
10015,Reginald Diaz,7268,Jennifer Parsons
10044,Steven Lloyd,7269,Nicholas Arnold
10030,Sonia Rodriguez,7269,Nicholas Arnold
10032,Danny Knapp,7269,Nicholas Arnold
10048,Ryan Juarez,7269,Nicholas Arnold
10017,Bobby Dunn,7270,Robert Bell
10009,Gregory Rogers,7270,Robert Bell
10017,Bobby Dunn,7270,Robert Bell
10065,Sean Parker,7270,Robert Bell
10090,Michael Rodriguez,7271,Anthony Clements
10095,David Green,7271,Anthony Clements
10089,Melissa Olson,7271,Anthony Clements
10019,Sara Williams,7272,Kathleen Medina
10036,Alexander Mcdaniel,7273,Craig Riley
10052,Sara Lewis MD,7273,Craig Riley
10034,Nicholas Barton,7274,Robert King
10099,Michael Graham,7274,Robert King
10065,Sean Parker,7275,Jessica Young
10051,Joel Mcdowell,7276,Tracy Anderson
10025,Michelle Shaw,7277,Mark Kaiser
10097,Shelly Matthews,7277,Mark Kaiser
10046,Donna Wilson,7278,Jeremy Graham
10078,Jonathan Mann,7278,Jeremy Graham
10094,Jason Wright,7278,Jeremy Graham
10052,Sara Lewis MD,7278,Jeremy Graham
10019,Sara Williams,7278,Jeremy Graham
10092,John Jackson,7279,Troy Hall
10084,Dominic Walker,7279,Troy Hall
10039,Andrew Hood,7279,Troy Hall
10024,Kristen Hill,7280,Roger Wilson
10024,Kristen Hill,7280,Roger Wilson
10055,Michelle Gallegos,7281,Ricky Price
10087,Jennifer Howard,7281,Ricky Price
10027,Brittany Huff,7281,Ricky Price
10045,Russell Mcdonald,7281,Ricky Price
10004,Wendy Evans,7281,Ricky Price
10039,Andrew Hood,7282,Tyler Mitchell
10054,Cynthia Craig,7283,Andrew Brown
10003,Jonathan Griffith,7283,Andrew Brown
10052,Sara Lewis MD,7283,Andrew Brown
10079,Jack Murphy,7283,Andrew Brown
10098,Shannon Huynh,7284,Janet Jackson
10036,Alexander Mcdaniel,7284,Janet Jackson
10066,Tracy Malone,7285,Kevin Mccoy
10010,John Erickson,7285,Kevin Mccoy
10044,Steven Lloyd,7285,Kevin Mccoy
10008,Victor Davis,7285,Kevin Mccoy
10058,Mrs. Kelly Armstrong,7286,Sheila Mcintyre
10016,James Mitchell,7286,Sheila Mcintyre
10084,Dominic Walker,7286,Sheila Mcintyre
10041,Kenneth Williams,7286,Sheila Mcintyre
10093,Robin Cordova,7287,Krista Mcbride
10034,Nicholas Barton,7287,Krista Mcbride
10044,Steven Lloyd,7288,Michelle Carrillo
10062,Christopher Horton,7288,Michelle Carrillo
10015,Reginald Diaz,7289,Michele Barron
10007,Kiara Young,7290,Lauren Lopez
10026,Emily Myers,7290,Lauren Lopez
10044,Steven Lloyd,7290,Lauren Lopez
10024,Kristen Hill,7290,Lauren Lopez
10081,Elizabeth Sloan,7290,Lauren Lopez
10051,Joel Mcdowell,7291,Martin Brown
10065,Sean Parker,7292,Jody Walker
10066,Tracy Malone,7293,Mr. David Weaver MD
10079,Jack Murphy,7293,Mr. David Weaver MD
