user_id,name,patient,doctor
8060,Anthony Norris,y,n
8061,Marcus Smith,y,n
8062,Daniel Stanley,y,n
8063,Frank Kirby,y,n
8064,Shannon Zimmerman,y,n
8065,Jennifer Cook,y,n
8066,Kendra Sanchez,y,n
8067,Bryan James,y,n
8068,Michael Cruz,y,n
8069,Dominique Campbell,y,n
8070,Dawn Robbins,y,n
8071,Maria George,y,n
8072,Kelsey Nelson,y,n
8073,Brent Reyes,y,n
8074,Barbara Suarez,y,n
8075,Dylan Lynch,y,n
8076,Peter Brady,y,n
8077,Olivia Graves,y,n
8078,David Burke,y,n
8079,Brandon Mcclure,y,n
8080,Michael Ochoa,y,n
8081,Suzanne Everett,y,n
8082,Gary Soto,y,n
8083,Autumn Klein,y,n
8084,Alex Leach,y,n
8085,Veronica Coleman,y,n
8086,James Medina,y,n
8087,Shawn Fritz,y,n
8088,Curtis Gomez,y,n
8089,Corey Garrison,y,n
8090,Malik Schultz,y,n
8091,Mrs. Savannah Morgan,y,n
8092,David Morales,y,n
8093,Alexander Chen DDS,y,n
8094,Regina Grant,y,n
8095,James Roach,y,n
8096,Tammie Watson,y,n
8097,Melinda Sandoval,y,n
8098,Zachary Price,y,n
8099,Ashley Coleman,y,n
8100,Julia Young,y,n
8101,Victoria Gonzales,y,n
8102,Michael Collins,y,n
8103,Ryan Wright,y,n
8104,Matthew Tucker,y,n
8105,Kenneth Patel PhD,y,n
8106,Sarah Johnson,y,n
8107,Patricia Potter,y,n
8108,Alejandro Phillips,y,n
8109,Joshua Little,y,n
8110,Michael Mendoza,y,n
8111,Samuel Brown,y,n
8112,Jose Miller,y,n
8113,Danny Hughes,y,n
8114,Stephanie Maddox,y,n
8115,Amber Bishop,y,n
8116,Roger Beck,y,n
8117,Megan Jones,y,n
8118,Manuel Ramirez,y,n
8119,Thomas Reynolds,y,n
8120,Kenneth Green,y,n
8121,Colleen Ramirez DVM,y,n
8122,Jesus Peterson,y,n
8123,Stacy Skinner,y,n
8124,Abigail Nguyen,y,n
8125,Ashley Brown,y,n
8126,Mrs. Samantha Ramirez,y,n
8127,Robin Morris,y,n
8128,Bryce Richardson,y,n
8129,Kristen Wilcox DVM,y,n
8130,Adam Davis II,y,n
8131,Jeanette Wagner,y,n
8132,Kelly Morris,y,n
8133,David Fowler,y,n
8134,Angel Carter,y,n
8135,Sean West DDS,y,n
8136,John Wall,y,n
8137,Bailey Phillips,y,n
8138,Michelle Wallace,y,n
8139,Thomas Morrison,y,n
8140,Tyler Fowler,y,n
8141,Kelly Burch,y,n
8142,Kenneth Cook,y,n
8143,Matthew Rowe,y,n
8144,Brian Nguyen,y,n
8145,Amber Murphy,y,n
8146,Stephen Miller,y,n
8147,Kevin Martinez,y,n
8148,Kimberly Soto,y,n
8149,Kayla Henderson,y,n
8150,Dylan Martin,y,n
8151,Kathryn Russo,y,n
8152,Brian Rice,y,n
8153,Michael Hunter,y,n
8154,Sharon Combs,y,n
8155,Brandy Larson,y,n
8156,Michaela Gonzales,y,n
8157,Daniel Santiago,y,n
8158,Andrew Webster,y,n
8159,Alexander Kennedy,y,n
8160,John Adkins,y,n
8161,Charles Hughes,y,n
8162,April Schwartz,y,n
8163,Michael Griffith,y,n
8164,Tiffany Flores,y,n
8165,Bianca Marsh,y,n
8166,Pam Parker,y,n
8167,Dr. Gregory Carroll Jr.,y,n
8168,Stephen Juarez,y,n
8169,Monica West,y,n
8170,Mckenzie Johnson,y,n
8171,Harry Cox,y,n
8172,Terry Kelley,y,n
8173,Amber Kane,y,n
8174,Diane Rodriguez,y,n
8175,Jason Perry,y,n
8176,Christopher Bentley,y,n
8177,Jonathan Hall,y,n
8178,Jason Gomez,y,n
8179,Emily Jackson,y,n
8180,Jacqueline Velez,y,n
8181,Joshua Copeland,y,n
8182,Jessica Miller,y,n
8183,David Kelley PhD,y,n
8184,Allison Smith,y,n
8185,Brandi Stewart,y,n
8186,David Rubio,y,n
8187,Benjamin Zimmerman,y,n
8188,Natasha Ramsey,y,n
8189,Ian Davis,y,n
8190,Wayne Johnson,y,n
8191,Eugene Hughes,y,n
8192,Sandra Roberts,y,n
8193,Madison Baker,y,n
8194,Brandon Curry,y,n
8195,Matthew Jenkins,y,n
8196,John Medina,y,n
8197,Maria Hall,y,n
8198,Joy Jones,y,n
8199,Kathryn Clark,y,n
8200,Blake James,y,n
8201,Crystal Peck,y,n
8202,Jesse Flores,y,n
8203,Manuel Clark,y,n
8204,Samantha Smith,y,n
8205,Mark Medina,y,n
8206,Jennifer Bell,y,n
8207,Jessica Austin,y,n
8208,Johnny Mahoney,y,n
8209,Jordan Hicks,y,n
8210,Leslie Reynolds,y,n
8211,Veronica Lewis,y,n
8212,Robert Myers,y,n
8213,Stephen Chavez,y,n
8214,Kyle Peck,y,n
8215,Kenneth Taylor,y,n
8216,Thomas Wells,y,n
8217,Rebecca Thornton,y,n
8218,Paul Davis,y,n
8219,Nicole Campbell,y,n
8220,Rachel Manning,y,n
8221,Jon Sanchez,y,n
8222,Heather Mckee,y,n
8223,David Simmons,y,n
8224,Stephanie Lang,y,n
8225,Mr. Robert Rivera,y,n
8226,Ryan Hamilton,y,n
8227,Nicholas King,y,n
8228,Thomas Snow,y,n
8229,Christopher Watson,y,n
8230,Donald Welch,y,n
8231,Tim Mccall,y,n
8232,Destiny Chen,y,n
8233,Adam Smith,y,n
8234,Andrea Jones,y,n
8235,Devin Gonzalez,y,n
8236,Tracey Gonzalez,y,n
8237,Cynthia Munoz,y,n
8238,Stacy Bryant,y,n
8239,Cheryl Mclaughlin,y,n
8240,Miguel Davis,y,n
8241,Tracy Brown,y,n
8242,Jose Rivera MD,y,n
8243,Shirley Robertson,y,n
8244,Monica Turner,y,n
8245,Christopher Lopez,y,n
8246,Kyle Schroeder,y,n
8247,Daniel Logan,y,n
8248,Lisa Cooper,y,n
8249,Jeremy Padilla,y,n
8250,Dale Hunt,y,n
8251,Emily Jacobs,y,n
8252,James Osborne,y,n
8253,Jose Ward,y,n
8254,Kaitlyn Woods,y,n
8255,Brianna Hall,y,n
8256,Jose Hunt,y,n
8257,Edwin Cook,y,n
8258,James Mcdaniel,y,n
8259,Lynn Fischer,y,n
8260,Natasha Perkins,y,n
8261,Troy Preston,y,n
8262,Crystal Gonzales,y,n
8263,Brooke Taylor,y,n
8264,Stacie Evans,y,n
8265,Douglas Lucas,y,n
8266,James Taylor,y,n
8267,Peter Nelson,y,n
8268,Lisa Lyons,y,n
8269,Ms. Jill Martin,y,n
8270,Nicholas Harris,y,n
8271,Chelsea Scott,y,n
8272,Timothy Perez,y,n
8273,David Savage,y,n
8274,Steven Hernandez,y,n
8275,Sierra Johnston,y,n
8276,Linda Jackson,y,n
8277,Alyssa Hernandez,y,n
8278,Alvin White,y,n
8279,Mark Nash,y,n
8280,Alan Cunningham,y,n
8281,Isabella Fuller,y,n
8282,Laura Lee,y,n
8283,Emily Gonzalez,y,n
8284,Dr. Rebecca Cohen,y,n
8285,Teresa Thomas,y,n
8286,Steven Jackson,y,n
8287,Karen Orozco,y,n
8288,Shannon Murphy,y,n
8289,Brittany Hunter,y,n
8290,Peter Manning,y,n
8291,Dana Brandt,y,n
8292,Robert Carlson II,y,n
8293,Andrew Payne,y,n
8294,Timothy Reynolds,y,n
8295,Christina Fisher,y,n
8296,Javier Taylor,y,n
8297,Victor Martinez,y,n
8298,Gregory Shaw,y,n
8299,Meredith Ingram,y,n
8300,Mr. Vincent Greene MD,y,n
8301,Kyle Townsend,y,n
8302,Elizabeth Harrison,y,n
8303,Roberto Baker,y,n
8304,Lori House,y,n
8305,Brittany Watson,y,n
8306,Melody Duncan,y,n
8307,Thomas Kent,y,n
8308,Scott Montgomery,y,n
8309,Randy Webb,y,n
8310,John Sanders,y,n
8311,Kayla Garza,y,n
8312,Shannon White,y,n
8313,Robert Anderson,y,n
8314,Marcus Kelley,y,n
8315,Brian Frey,y,n
8316,Danny Foster,y,n
8317,Judy Briggs,y,n
8318,Robert Boyd,y,n
8319,Mr. Michael White,y,n
8320,Tara Mullen,y,n
8321,Lynn Ford,y,n
8322,Caitlin Shaw,y,n
8323,Victoria Nguyen,y,n
8324,Kristi Mendoza,y,n
8325,Ricardo Neal,y,n
8326,Savannah Tanner,y,n
8327,Ronald Murphy,y,n
8328,Andrew Norris,y,n
8329,Stanley Jones,y,n
8330,Jack Thomas,y,n
8331,Mason Lane,y,n
8332,Brett Thomas,y,n
8333,Grace Wright,y,n
8334,Lawrence Brown,y,n
8335,Lauren Thomas,y,n
8336,Misty Gonzalez,y,n
8337,Cheyenne Kane,y,n
8338,Kim Miller,y,n
8339,Scott Deleon,y,n
8340,Roberto Houston,y,n
8341,Anthony Ross,y,n
8342,John Smith,y,n
8343,Debbie Spencer,y,n
8344,Savannah Smith,y,n
8345,Julie Hernandez,y,n
8346,Angela Lara,y,n
8347,Jessica Bruce,y,n
8348,Jacob Young,y,n
8349,Jackson Thomas,y,n
8350,William Baker,y,n
8351,Brandy Cunningham,y,n
8352,William Ramos,y,n
8353,Antonio Jones,y,n
8354,Vincent Small,y,n
8355,Kelsey Rodriguez,y,n
8356,Melanie Alexander,y,n
8357,Kristy Salazar,y,n
8358,Steven Sanchez,y,n
8359,Latoya Barrett,y,n
8360,Steven Spence,y,n
8361,Timothy Henderson,y,n
8362,Robert Hernandez,y,n
8363,Dorothy Martin,y,n
8364,Lisa Spence,y,n
8365,Reginald Carpenter,y,n
8366,Jacqueline Price,y,n
8367,Brooke Villanueva,y,n
8368,Nicole Freeman,y,n
8369,Sara Nolan,y,n
8370,Vincent Rivera,y,n
8371,Betty Shaw DVM,y,n
8372,Christopher Ramirez,y,n
8373,Mike Boyd,y,n
8374,Isaiah Allen,y,n
8375,Tamara Lewis,y,n
8376,Michelle Blackwell,y,n
8377,Eric Camacho,y,n
8378,Kristen Allen,y,n
8379,Mark Callahan,y,n
8380,Kenneth Lee,y,n
8381,Martin Melendez,y,n
8382,Carl Andrade,y,n
8383,Kimberly Davis,y,n
8384,Gina Esparza,y,n
8385,Gerald Blair,y,n
8386,Judy Brown,y,n
8387,Jodi Murphy,y,n
8388,Clayton Williams,y,n
8389,Susan Cabrera,y,n
8390,Anna Nelson,y,n
8391,Taylor Osborne,y,n
8392,Brooke Wise,y,n
8393,Jeanne Sanchez,y,n
8394,Kevin Mitchell,y,n
8395,Megan Patterson,y,n
8396,Joseph Thomas,y,n
8397,Kellie Pearson,y,n
8398,Jason Anthony DDS,y,n
8399,Robert Nixon,y,n
8400,Janice Reynolds,y,n
8401,Rebekah White,y,n
8402,Daniel Schneider,y,n
8403,Kenneth Palmer,y,n
8404,Mary Hebert,y,n
8405,Brandon Morales,y,n
8406,Jill Landry,y,n
8407,Rebecca Hudson,y,n
8408,Brett Bond,y,n
8409,Julie Butler,y,n
8410,Sarah Conrad,y,n
8411,John Baker,y,n
8412,Michelle Macdonald,y,n
8413,Brian Hicks,y,n
8414,Tamara Cohen,y,n
8415,Jerome Edwards,y,n
8416,Adrienne Brown,y,n
8417,Kelsey Williams,y,n
8418,Victoria Herrera,y,n
8419,Catherine Jensen MD,y,n
8420,Connie Harper,y,n
8421,Kenneth Collins,y,n
8422,Robert Walker,y,n
8423,Mary Pace,y,n
8424,Robert Parker,y,n
8425,Vanessa Martinez,y,n
8426,Holly Perry,y,n
8427,Victoria Harris,y,n
8428,Gregory Burton,y,n
8429,Ashley Douglas,y,n
8430,Shannon Ruiz,y,n
8431,Patrick Garcia,y,n
8432,Chelsea Gonzales,y,n
8433,Brittney Nguyen,y,n
8434,Jonathan Clark,y,n
8435,Zachary Simmons,y,n
8436,Chad Smith,y,n
8437,Nancy Lynch,y,n
8438,James Williams,y,n
8439,Amber Copeland,y,n
8440,Craig Alvarez,y,n
8441,Rebecca Pittman,y,n
8442,Joshua Rodriguez,y,n
8443,Brian Gallegos,y,n
8444,Robert Powell,y,n
8445,Emily Hernandez,y,n
8446,Lauren Weiss,y,n
8447,Ethan Green,y,n
8448,Tammy Garcia MD,y,n
8449,Julie Logan,y,n
8450,Elizabeth Taylor,y,n
8451,Katherine Marquez,y,n
8452,Christopher Wilson,y,n
8453,Sherry Gray,y,n
8454,Linda Mitchell,y,n
8455,Samantha Thomas,y,n
8456,Timothy Watson,y,n
8457,Donna Cooper,y,n
8458,Adam Arroyo,y,n
8459,Sarah Steele,y,n
8460,Richard Robinson,y,n
8461,Michael Torres,y,n
8462,Alexander Keller,y,n
8463,Ricky Robertson,y,n
8464,Clayton Garza,y,n
8465,Maria Cisneros,y,n
8466,Jose Stone,y,n
8467,Angela Mcgrath,y,n
8468,Paula Griffin,y,n
8469,Kimberly Estrada,y,n
8470,Stephanie Peters,y,n
8471,Cheyenne Stuart,y,n
8472,Taylor Sexton,y,n
8473,Todd Ingram,y,n
8474,Andrew Patrick,y,n
8475,Charles Richardson,y,n
8476,Brandon Moore,y,n
8477,Michelle Miller,y,n
8478,Crystal Richardson,y,n
8479,Mary Moore,y,n
8480,Sean Miller,y,n
8481,Theresa Gomez,y,n
8482,Lisa Hull,y,n
8483,Kara Hernandez,y,n
8484,Joshua Abbott,y,n
8485,Brittany Hall MD,y,n
8486,Vicki Hall,y,n
8487,Lori Johnson,y,n
8488,Alexandra Franklin,y,n
8489,Keith Frost,y,n
8490,Leah Logan,y,n
8491,Michael Patel,y,n
8492,Kathleen Powell,y,n
8493,Emily Andrade,y,n
8494,Jennifer Robertson,y,n
8495,Alec Serrano,y,n
8496,Claire Torres,y,n
8497,Melissa Bell,y,n
8498,Michael Burns,y,n
8499,Gary Harper,y,n
8500,Jennifer Jordan,y,n
8501,Michael Hill,y,n
8502,Cory Coleman,y,n
8503,Emily Sherman,y,n
8504,Louis Wright,y,n
8505,Donna Stone,y,n
8506,Lauren Lewis,y,n
8507,Cameron Baldwin,y,n
8508,Frank Russell,y,n
8509,Stephanie Baker,y,n
8510,Mark Taylor,y,n
8511,Cindy Solis,y,n
8512,Linda Perkins,y,n
8513,Jacob Turner,y,n
8514,Mr. Steven Johnson PhD,y,n
8515,Denise Cole,y,n
8516,Mindy Townsend,y,n
8517,Megan Porter,y,n
8518,Evan Pena,y,n
8519,Jeremy Cox,y,n
8520,Amanda Diaz,y,n
8521,Mitchell Singleton,y,n
8522,Kenneth Rivas,y,n
8523,Elizabeth Luna,y,n
8524,David Lara,y,n
8525,Donald Wiley,y,n
8526,Matthew Stewart,y,n
8527,Sharon Torres,y,n
8528,Heather Lewis,y,n
8529,Jesus Pittman,y,n
8530,Dustin Cox,y,n
8531,Sarah Horne,y,n
8532,Bryce Johnson,y,n
8533,Aaron Adams,y,n
8534,William Green,y,n
8535,Phillip Anderson,y,n
8536,Ronald George,y,n
8537,Michael Baker,y,n
8538,Michael Anderson,y,n
8539,Scott Koch,y,n
8540,Jacob Hale,y,n
8541,Tyler Oconnell,y,n
8542,Janet Johnson,y,n
8543,Veronica Curtis,y,n
8544,Angela Russell,y,n
8545,Larry Miller,y,n
8546,Anthony Stevenson,y,n
8547,Sean Sanders,y,n
8548,Cindy Romero,y,n
8549,Alice Harris DDS,y,n
8550,Tonya Green,y,n
8551,Tiffany Chambers,y,n
8552,Manuel Rivera,y,n
8553,Mike Burgess,y,n
8554,John Vincent,y,n
8555,Matthew Watts,y,n
8556,Ivan Murillo,y,n
8557,Brittany Johnson,y,n
8558,Shelby Hall,y,n
8559,Christopher King,y,n
8560,Nicole Hall,y,n
8561,Brianna Franklin,y,n
8562,Lisa Ramirez,y,n
8563,Kristen Hamilton,y,n
8564,Melissa Martinez,y,n
8565,Marco Cortez,y,n
8566,Sandra Brown,y,n
8567,Phillip Conner II,y,n
8568,Dana Alvarez,y,n
8569,Alexis Jones,y,n
8570,Sydney Sawyer,y,n
8571,Julie Miller,y,n
8572,Stephanie Nunez,y,n
8573,Nicholas Wallace,y,n
8574,James Parker,y,n
8575,Dana Yu,y,n
8576,Kyle Hammond,y,n
8577,James Klein,y,n
8578,David Williamson,y,n
8579,Clayton Anderson,y,n
8580,Brett Nelson,y,n
8581,Shawn Jackson,y,n
8582,Alexander Alexander,y,n
8583,April Gonzalez,y,n
8584,Mark Jones,y,n
8585,Benjamin Sandoval,y,n
8586,Scott Reyes,y,n
8587,Sharon Arnold,y,n
8588,George Sharp,y,n
8589,Brandon Montgomery,y,n
8590,Joseph Newman,y,n
8591,Kelly Hicks,y,n
8592,William Daniel,y,n
8593,Heather Jones,y,n
8594,David Johnson,y,n
8595,Gerald Avila,y,n
8596,Adriana Lopez,y,n
8597,Christine Mccoy,y,n
8598,Jacob Jones DDS,y,n
8599,Amanda Harris,y,n
8600,Jamie Gentry,y,n
8601,William Walker,y,n
8602,Zachary Ballard,y,n
8603,Jessica Chambers,y,n
8604,Elizabeth Foster,y,n
8605,Tyler Turner,y,n
8606,Anne Evans,y,n
8607,Kevin Tucker,y,n
8608,Robert Phillips,y,n
8609,Kristin Curtis,y,n
8610,Andrea Wilson,y,n
8611,Luis Chen,y,n
8612,Tamara Farmer,y,n
8613,Mary Greene,y,n
8614,Caitlin Greene,y,n
8615,Kaylee Harris,y,n
8616,Heather Perez,y,n
8617,Andrew Morris,y,n
8618,Dawn Parker,y,n
8619,Michael Mendoza,y,n
8620,Victor Mitchell,y,n
8621,Steve Williams,y,n
8622,Michael Arnold,y,n
8623,Jacob Roberts,y,n
8624,David Harris,y,n
8625,Anthony Ferguson,y,n
8626,Michael Barrett,y,n
8627,Hannah David,y,n
8628,Robert Ballard,y,n
8629,Kelsey Boone,y,n
8630,Janet Myers,y,n
8631,Stephanie Curry,y,n
8632,Melanie Simmons,y,n
8633,Sheryl Robertson,y,n
8634,Bryan Mcclain,y,n
8635,Brandy Hoffman,y,n
8636,Katelyn Davis,y,n
8637,Jonathan Hull,y,n
8638,Amber Strickland,y,n
8639,Jonathan Martin,y,n
8640,Dawn Frazier,y,n
8641,Sarah Drake,y,n
8642,Steven Smith,y,n
8643,Autumn Williams,y,n
8644,Veronica Mccoy,y,n
8645,Kathleen Reed,y,n
8646,Joseph Williams,y,n
8647,Diana Chen,y,n
8648,Jeremiah Nelson,y,n
8649,Christina Olsen,y,n
8650,Christina Johnson,y,n
8651,John Skinner,y,n
8652,Shawn Watson,y,n
8653,Kristine Reese,y,n
8654,Michael Evans,y,n
8655,Dana Cox,y,n
8656,Wanda Diaz,y,n
8657,Patricia Moore,y,n
8658,Richard Patel,y,n
8659,Emily Welch,y,n
8660,Melissa Davis,y,n
8661,Jacqueline Hall,y,n
8662,Brendan Jones,y,n
8663,Kevin Allen,y,n
8664,Mrs. Kristen Wilkinson MD,y,n
8665,Glenda Miller,y,n
8666,Brandon Ortiz,y,n
8667,Timothy Smith,y,n
8668,Morgan Klein MD,y,n
8669,Michael Jordan,y,n
8670,Mark Hess,y,n
8671,Donald Ross Jr.,y,n
8672,Kenneth Brown,y,n
8673,Pamela Klein,y,n
8674,Brandon Evans,y,n
8675,Katelyn Smith,y,n
8676,Franklin Schneider,y,n
8677,Amy Phillips,y,n
8678,Kimberly Long,y,n
8679,Elizabeth Richards,y,n
8680,Lisa Ford,y,n
8681,Nicholas Leach,y,n
8682,Charles Jones,y,n
8683,Meagan Gonzalez,y,n
8684,John Adams,y,n
8685,Scott Parrish,y,n
8686,Brandon Jones,y,n
8687,Christine Michael,y,n
8688,Jamie Trujillo,y,n
8689,Kristen Luna,y,n
8690,Maureen Warren,y,n
8691,Mrs. Michelle Small PhD,y,n
8692,Alexis Brooks,y,n
8693,John Harvey,y,n
8694,Michael Price,y,n
8695,Nicole Wilcox,y,n
8696,Jason Burch,y,n
8697,Geoffrey Mcconnell,y,n
8698,James Freeman,y,n
8699,Scott Alexander,y,n
8700,Jonathan Ramirez,y,n
8701,Madeline Nguyen,y,n
8702,Vanessa Spence,y,n
8703,Raymond Hart,y,n
8704,Caroline Hart,y,n
8705,John Roman,y,n
8706,Janet Klein,y,n
8707,Zachary Roach,y,n
8708,Jason Davis,y,n
8709,Larry Oliver,y,n
8710,Jason Castaneda,y,n
8711,Michelle Clayton,y,n
8712,Christopher Smith,y,n
8713,Kristin Allen DDS,y,n
8714,Katherine Paul,y,n
8715,Jeanette Johnson,y,n
8716,Jessica Scott,y,n
8717,Todd Huff,y,n
8718,Christopher Marsh,y,n
8719,Lisa Baker,y,n
8720,Austin Robinson,y,n
8721,Michael Davis,y,n
8722,Jesus Roman,y,n
8723,Emily Watkins,y,n
8724,Cody Roberson,y,n
8725,Rebecca Fox DDS,y,n
8726,Amber Bishop,y,n
8727,Jeffrey Daniels,y,n
8728,Brian Sparks,y,n
8729,Jonathan Macdonald,y,n
8730,Kristin Anderson,y,n
8731,Louis Prince,y,n
8732,Susan Jackson,y,n
8733,Keith Harmon,y,n
8734,James Davis,y,n
8735,Alexis Strickland,y,n
8736,Carolyn Gonzalez,y,n
8737,Jennifer Dixon,y,n
8738,Amber Cox,y,n
8739,Vanessa Jackson,y,n
8740,Brett Cook,y,n
8741,Stephanie Figueroa,y,n
8742,Holly Miller,y,n
8743,Joseph Duncan,y,n
8744,Anne Mahoney,y,n
8745,Briana Johnson,y,n
8746,Brian Diaz,y,n
8747,Terry Long,y,n
8748,Kimberly Lopez,y,n
8749,Justin Hall,y,n
8750,Tina Davis,y,n
8751,Brittany Wright,y,n
8752,Oscar Howard,y,n
8753,Amber Willis,y,n
8754,Wendy Johnson,y,n
8755,Nathaniel Davis,y,n
8756,John Mccoy,y,n
8757,Robert Reid,y,n
8758,Audrey Roberson,y,n
8759,Jillian Perkins,y,n
8760,Brian Jacobs,y,n
8761,Bradley Copeland,y,n
8762,Kimberly Martinez,y,n
8763,Sheryl Wilson,y,n
8764,David Garcia,y,n
8765,Bailey Barnes,y,n
8766,Barbara Grant,y,n
8767,Larry Murphy,y,n
8768,Stephen Gonzalez,y,n
8769,Eric Scott,y,n
8770,Ruben Lowe,y,n
8771,Kayla Smith,y,n
8772,Ashley Hopkins,y,n
8773,Randy Chang,y,n
8774,Joshua Cain,y,n
8775,Kenneth Lang,y,n
8776,Ashley Wallace,y,n
8777,Eduardo Schwartz,y,n
8778,Edward Glenn,y,n
8779,Brittany Matthews,y,n
8780,Christopher Haynes,y,n
8781,Monica Williams,y,n
8782,Kenneth King,y,n
8783,Stacy Reyes,y,n
8784,Joseph Hudson,y,n
8785,Matthew Dixon,y,n
8786,Anita Patton,y,n
8787,Tammy Miller,y,n
8788,Manuel Gardner,y,n
8789,Katherine Mcconnell,y,n
8790,Stephen Burgess,y,n
8791,Michelle Williams,y,n
8792,Erin Joyce,y,n
8793,Todd Klein,y,n
8794,John Garcia,y,n
8795,Patrick Shelton,y,n
8796,Angela Evans,y,n
8797,Michael Hernandez,y,n
8798,Shelley Rodriguez,y,n
8799,Philip Farmer,y,n
8800,Jeffery Greene,y,n
8801,Chloe Rivas,y,n
8802,Melissa Delgado,y,n
8803,Carrie Haney,y,n
8804,Autumn Barajas,y,n
8805,Sonya Pacheco,y,n
8806,Lori Ortiz,y,n
8807,Joseph Randall,y,n
8808,Jim Brady,y,n
8809,Maria Watkins,y,n
8810,Peter Berry,y,n
8811,Brianna Herring,y,n
8812,Daniel Johnson,y,n
8813,Rebekah Taylor,y,n
8814,Tiffany Edwards DVM,y,n
8815,Dr. Crystal Russell MD,y,n
8816,Anna Lewis,y,n
8817,Jessica Burton,y,n
8818,Patricia Andrews,y,n
8819,Stephen Johnson,y,n
8820,Brian West,y,n
8821,Frances Lewis,y,n
8822,Tina Miller,y,n
8823,Cynthia Bell,y,n
8824,Jerome Brown,y,n
8825,Ian Owens,y,n
8826,Belinda Dixon,y,n
8827,Eric Hall,y,n
8828,Tracy Garcia,y,n
8829,Susan Willis,y,n
8830,Emma Duncan,y,n
8831,Brittany Mercer,y,n
8832,Jacqueline Baker,y,n
8833,John Stevens,y,n
8834,Caroline Reynolds,y,n
8835,Brian Smith,y,n
8836,Steven Olson,y,n
8837,Bethany Martinez,y,n
8838,Lauren Brooks,y,n
8839,Darryl Smith,y,n
8840,Amy Patel,y,n
8841,Brian Zavala,y,n
8842,Angel Carter,y,n
8843,Bridget Cameron,y,n
8844,Tiffany Morris,y,n
8845,Carla Cook,y,n
8846,Keith Ramsey,y,n
8847,Michael Reid,y,n
8848,Heather Carr,y,n
8849,Jennifer Hahn,y,n
8850,James Wise,y,n
8851,Tracey Good,y,n
8852,Robert Gomez,y,n
8853,Hannah Vasquez,y,n
8854,Emily Chavez,y,n
8855,Philip Morales,y,n
8856,Samantha Smith,y,n
8857,James Cain,y,n
8858,Melanie Rose,y,n
8859,Nicholas Horn,y,n
8860,Arthur Bray,y,n
8861,Troy Olsen,y,n
8862,Eric Brown,y,n
8863,Hannah Lewis,y,n
8864,Sarah Hunt,y,n
8865,Angela Moore,y,n
8866,Jerry Whitney,y,n
8867,Angela Vang,y,n
8868,David Williams,y,n
8869,Joshua Cox,y,n
8870,Jesus Daugherty,y,n
8871,Todd Flores,y,n
8872,Donna Burns,y,n
8873,Kathryn Wilkerson,y,n
8874,Sean Hicks,y,n
8875,Brian Mcbride,y,n
8876,Ashlee Davis,y,n
8877,Stephen Myers,y,n
8878,Erin Jimenez,y,n
8879,Darryl Williams,y,n
8880,Tracy Chandler,y,n
8881,Michael Fry,y,n
8882,Matthew Gonzalez,y,n
8883,Angela Flowers,y,n
8884,Michael Oneal,y,n
8885,Leonard Powell,y,n
8886,Kelly Oliver,y,n
8887,Michael King,y,n
8888,Bryan Jackson,y,n
8889,Theresa Harris,y,n
8890,Mark Camacho,y,n
8891,George Long,y,n
8892,Jessica Valdez,y,n
8893,Brian Walton,y,n
8894,Ross Calderon,y,n
8895,Sarah Carson,y,n
8896,Jason Johnson,y,n
8897,Christina Gonzalez,y,n
8898,Richard Reid,y,n
8899,Michelle Allison,y,n
8900,Carl Garcia,y,n
8901,Ryan Bates,y,n
8902,Christopher Donovan,y,n
8903,Julie Andrews,y,n
8904,Benjamin Stephens,y,n
8905,Danny Stein,y,n
8906,William Lee,y,n
8907,Kristin Jones,y,n
8908,Karen Downs,y,n
8909,Taylor Valentine,y,n
8910,Brian Harris,y,n
8911,Connie Arnold,y,n
8912,John Webster,y,n
8913,Paula Mcknight,y,n
8914,Rebecca Peterson,y,n
8915,James Garcia,y,n
8916,Linda Graham,y,n
8917,Krista Bowman,y,n
8918,Ashley Tapia DVM,y,n
8919,Jasmine Cain,y,n
8920,Carrie Fitzpatrick,y,n
8921,Michael Smith,y,n
8922,Tammy Williamson,y,n
8923,David Martin,y,n
8924,Kelly Brown,y,n
8925,Christine Jackson,y,n
8926,Francisco Thomas,y,n
8927,Jamie Burns,y,n
8928,Christopher Cox,y,n
8929,Chase Wilson,y,n
8930,Daniel Ramirez,y,n
8931,Michael Holmes,y,n
8932,Diane Clements,y,n
8933,Russell Anderson,y,n
8934,Adam Andrews,y,n
8935,Mike Castillo,y,n
8936,Stephen Richards,y,n
8937,Justin Moore,y,n
8938,Jamie Santos,y,n
8939,John Schultz,y,n
8940,Elizabeth Oliver,y,n
8941,Michelle Williams,y,n
8942,Connie Ray,y,n
8943,Charles Wiley,y,n
8944,Matthew Hicks,y,n
8945,Angie Ferguson,y,n
8946,Evelyn Hays,y,n
8947,Glenn Shannon,y,n
8948,Patricia Hess,y,n
8949,Colleen Cordova DDS,y,n
8950,Melissa Hull,y,n
8951,Gregory Schroeder,y,n
8952,Eric Sawyer,y,n
8953,Elizabeth Hill,y,n
8954,Ross Wong,y,n
8955,Madison Arias,y,n
8956,Stephanie Stewart,y,n
8957,Molly Soto,y,n
8958,Joseph Rivas,y,n
8959,Ashley Carpenter,y,n
8960,Kevin Hill,y,n
8961,Diane Moran,y,n
8962,Lisa Ellis,y,n
8963,Wendy Villarreal,y,n
8964,John Beard,y,n
8965,Michael Moran,y,n
8966,Marcus Mahoney,y,n
